Unnamed: 0,Polygon,Overlay_sheet_ct,naId,Title_short
8240,"[[29, 15], [30, 15], [30, 16], [29, 16]]",34,34586154,29N015E
8241,"[[39, 128], [40, 128], [40, 129], [39, 129]]",34,44184003,39N128E
8242,"[[41, 8], [42, 8], [42, 9], [41, 9]]",34,44187980,41N008E
8243,"[[53, 41], [54, 41], [54, 42], [53, 42]]",34,44256413,53N041E
8244,"[[51, 2], [52, 2], [52, 3], [51, 3]]",34,44238949,51N002E
8245,"[[44, 3], [45, 3], [45, 4], [44, 4]]",34,44197631,44N003E
8246,"[[42, 44], [43, 44], [43, 45], [42, 45]]",34,44193285,42N044E
8247,"[[41, 141], [42, 141], [42, 142], [41, 142]]",34,44190804,41N141E
8248,"[[-4, 29], [-3, 29], [-3, 30], [-4, 30]]",34,46729943,04S029E
8249,"[[-3, 18], [-2, 18], [-2, 19], [-3, 19]]",34,46727724,03S018E
8250,"[[-31, -70], [-30, -70], [-30, -69], [-31, -69]]",34,46722342,31S070W
8251,"[[-24, -70], [-23, -70], [-23, -69], [-24, -69]]",34,46721099,24S070W
8252,"[[-17, -63], [-16, -63], [-16, -62], [-17, -62]]",34,46718742,17S063W
8253,"[[-16, -71], [-15, -71], [-15, -70], [-16, -70]]",34,46718508,16S071W
8254,"[[-14, -74], [-13, -74], [-13, -73], [-14, -73]]",34,46717700,14S074W
8255,"[[-4, -79], [-3, -79], [-3, -78], [-4, -78]]",34,46714485,04S079W
8256,"[[60, 35], [61, 35], [61, 36], [60, 36]]",34,46709865,60N035E
8257,"[[31, -87], [32, -87], [32, -86], [31, -86]]",35,27842022,31N087W
8258,"[[30, -8], [31, -8], [31, -7], [30, -7]]",35,27839239,30N008W
8259,"[[29, -85], [30, -85], [30, -84], [29, -84]]",35,27838002,29N085W
8260,"[[27, -99], [28, -99], [28, -98], [27, -98]]",35,27835744,27N099W
8261,"[[22, -74], [23, -74], [23, -73], [22, -73]]",35,27831505,22N074W
8262,"[[13, -86], [14, -86], [14, -85], [13, -85]]",35,27825397,13N086W
8263,"[[8, -70], [9, -70], [9, -69], [8, -69]]",35,27821490,08N070W
8264,"[[38, -82], [39, -82], [39, -81], [38, -81]]",35,27864276,38N082W
8265,"[[36, -25], [37, -25], [37, -24], [36, -24]]",35,27857261,36N025W
8266,"[[32, -112], [33, -112], [33, -111], [32, -111]]",35,27847252,32N112W
8267,"[[58, -154], [59, -154], [59, -153], [58, -153]]",35,34513672,58N154W
8268,"[[48, -118], [49, -118], [49, -117], [48, -117]]",35,34504831,48N118W
8269,"[[48, -119], [49, -119], [49, -118], [48, -118]]",35,34504867,48N119W
8270,"[[46, -96], [47, -96], [47, -95], [46, -95]]",35,34500181,46N096W
8271,"[[45, -110], [46, -110], [46, -109], [45, -109]]",35,34498966,45N110W
8272,"[[45, -115], [46, -115], [46, -114], [45, -114]]",35,34499115,45N115W
8273,"[[42, -85], [43, -85], [43, -84], [42, -84]]",35,34492475,42N085W
8274,"[[41, -103], [42, -103], [42, -102], [41, -102]]",35,34490637,41N103W
8275,"[[40, -123], [41, -123], [41, -122], [40, -122]]",35,34488695,40N123W
8276,"[[64, -159], [65, -159], [65, -158], [64, -158]]",35,34526240,64N159W
8277,"[[64, -164], [65, -164], [65, -163], [64, -163]]",35,34526428,64N164W
8278,"[[60, -141], [61, -141], [61, -140], [60, -140]]",35,34516112,60N141W
8279,"[[40, -90], [41, -90], [41, -89], [40, -89]]",35,34487264,40N090W
8280,"[[39, -118], [40, -118], [40, -117], [39, -117]]",35,34485095,39N118W
8281,"[[39, -88], [40, -88], [40, -87], [39, -87]]",35,34483545,39N088W
8282,"[[36, 55], [37, 55], [37, 56], [36, 56]]",35,34604899,36N055E
8283,"[[36, 51], [37, 51], [37, 52], [36, 52]]",35,34604738,36N051E
8284,"[[36, 39], [37, 39], [37, 40], [36, 40]]",35,34604472,36N039E
8285,"[[35, 54], [36, 54], [36, 55], [35, 55]]",35,34601070,35N054E
8286,"[[32, 52], [33, 52], [33, 53], [32, 53]]",35,34593772,32N052E
8287,"[[24, 53], [25, 53], [25, 54], [24, 54]]",35,34574797,24N053E
8288,"[[15, 95], [16, 95], [16, 96], [15, 96]]",35,34555307,15N095E
8289,"[[15, 32], [16, 32], [16, 33], [15, 33]]",35,34555046,15N032E
8290,"[[14, 145], [15, 145], [15, 146], [14, 146]]",35,34554757,14N145E
8291,"[[6, 158], [7, 158], [7, 159], [6, 159]]",35,34540034,06N158E
8292,"[[3, 20], [4, 20], [4, 21], [3, 21]]",35,34537177,03N020E
8293,"[[65, -152], [66, -152], [66, -152], [65, -152]]",35,34527495,65N152-153W
8294,"[[56, 25], [57, 25], [57, 26], [56, 26]]",35,44262773,56N025E
8295,"[[41, 28], [42, 28], [42, 29], [41, 29]]",35,44189821,41N028E
8296,"[[39, 140], [40, 140], [40, 141], [39, 141]]",35,44184050,39N140E
8297,"[[55, 25], [56, 25], [56, 26], [55, 26]]",35,44260456,55N025E
8298,"[[54, 16], [55, 16], [55, 17], [54, 17]]",35,44257242,54N016E
8299,"[[53, 45], [54, 45], [54, 46], [53, 46]]",35,44256529,53N045E
8300,"[[43, 144], [44, 144], [44, 145], [43, 145]]",35,44197450,43N144E
8301,"[[57, 36], [58, 36], [58, 37], [57, 37]]",35,46706200,57N036E
8302,"[[56, 43], [57, 43], [57, 44], [56, 44]]",35,46704659,56N043E
8303,"[[-6, 154], [-5, 154], [-5, 155], [-6, 155]]",35,46733495,06S154E
8304,"[[-4, 153], [-3, 153], [-3, 154], [-4, 154]]",35,46730783,04S153E
8305,"[[-3, -80], [-2, -80], [-2, -79], [-3, -79]]",35,46714147,03S080W
8306,"[[29, -84], [30, -84], [30, -83], [29, -83]]",36,27837965,29N084W
8307,"[[18, -69], [19, -69], [19, -68], [18, -68]]",36,27828364,18N069W
8308,"[[14, -17], [15, -17], [15, -16], [14, -16]]",36,27825881,14N017W
8309,"[[12, -86], [13, -86], [13, -85], [12, -85]]",36,27825034,12N086W
8310,"[[36, -88], [37, -88], [37, -87], [36, -87]]",36,27858372,36N088W
8311,"[[35, -99], [36, -99], [36, -98], [35, -98]]",36,27855916,35N099W
8312,"[[34, -89], [35, -89], [35, -88], [34, -88]]",36,27850464,34N089W
8313,"[[43, -108], [44, -108], [44, -107], [43, -107]]",36,34495115,43N108W
8314,"[[40, -78], [41, -78], [41, -77], [40, -77]]",36,34486760,40N078W
8315,"[[39, -97], [40, -97], [40, -96], [39, -96]]",36,34484235,39N097W
8316,"[[57, -156], [58, -156], [58, -155], [57, -155]]",36,34512851,57N156W
8317,"[[56, -133], [57, -133], [57, -132], [56, -132]]",36,34511831,56N133W
8318,"[[53, -60], [54, -60], [54, -59], [53, -59]]",36,34509109,53N060W
8319,"[[47, -114], [48, -114], [48, -113], [47, -113]]",36,34502498,47N114W
8320,"[[47, -101], [48, -101], [48, -100], [47, -100]]",36,34502242,47N101W
8321,"[[46, -124], [47, -124], [47, -123], [46, -123]]",36,34501494,46N124W
8322,"[[46, -91], [47, -91], [47, -90], [46, -90]]",36,34500029,46N091W
8323,"[[45, -108], [46, -108], [46, -107], [45, -107]]",36,34498867,45N108W
8324,"[[45, -112], [46, -112], [46, -111], [45, -111]]",36,34499024,45N112W
8325,"[[64, -161], [65, -161], [65, -160], [64, -160]]",36,34526323,64N161W
8326,"[[61, -165], [62, -165], [62, -164], [61, -164]]",36,34519951,61N165W
8327,"[[59, -139], [60, -139], [60, -138], [59, -138]]",36,34514586,59N139W
8328,"[[24, 120], [25, 120], [25, 121], [24, 121]]",36,34576904,24N120E
8329,"[[24, 108], [25, 108], [25, 109], [24, 109]]",36,34576260,24N108E
8330,"[[22, 92], [23, 92], [23, 93], [22, 93]]",36,34569824,22N092E
8331,"[[19, 92], [20, 92], [20, 93], [19, 93]]",36,34563428,19N092E
8332,"[[18, 108], [19, 108], [19, 109], [18, 109]]",36,34562618,18N108E
8333,"[[11, 121], [12, 121], [12, 122], [11, 122]]",36,34548046,11N121E
8334,"[[6, 101], [7, 101], [7, 102], [6, 102]]",36,34539416,06N101E
8335,"[[5, 115], [6, 115], [6, 116], [5, 116]]",36,34538750,05N115E
8336,"[[3, 25], [4, 25], [4, 26], [3, 26]]",36,34537330,03N025E
8337,"[[68, -162], [69, -162], [69, -162], [68, -162]]",36,34529846,68N162-163W
8338,"[[66, -160], [67, -160], [67, -160], [66, -160]]",36,34528695,66N160-161W
8339,"[[66, -150], [67, -150], [67, -150], [66, -150]]",36,34528553,66N150-151W
8340,"[[31, 119], [32, 119], [32, 120], [31, 120]]",36,34592378,31N119E
8341,"[[31, 13], [32, 13], [32, 14], [31, 14]]",36,34590467,31N013E
8342,"[[30, 13], [31, 13], [31, 14], [30, 14]]",36,34588123,30N013E
8343,"[[28, 129], [29, 129], [29, 130], [28, 130]]",36,34585863,28N129E
8344,"[[25, 55], [26, 55], [26, 56], [25, 56]]",36,34577615,25N055E
8345,"[[40, 49], [41, 49], [41, 50], [40, 50]]",36,44186369,40N049E
8346,"[[55, 39], [56, 39], [56, 40], [55, 40]]",36,44262234,55N039E
8347,"[[55, 10], [56, 10], [56, 11], [55, 11]]",36,44260077,55N010E
8348,"[[42, 43], [43, 43], [43, 44], [42, 44]]",36,44193248,42N043E
8349,"[[41, 122], [42, 122], [42, 123], [41, 123]]",36,44190271,41N122E
8350,"[[-8, 147], [-7, 147], [-7, 148], [-8, 148]]",36,46735431,08S147E
8351,"[[-32, -70], [-31, -70], [-31, -69], [-32, -69]]",36,46722511,32S070W
8352,"[[-20, -69], [-19, -69], [-19, -68], [-20, -68]]",36,46720109,20S069W
8353,"[[-18, -63], [-17, -63], [-17, -62], [-18, -62]]",36,46719152,18S063W
8354,"[[-7, -14], [-6, -14], [-6, -13], [-7, -13]]",36,46715329,07S014W
8355,"[[64, 40], [65, 40], [65, 41], [64, 41]]",36,46710733,64N040E
8356,"[[58, 22], [59, 22], [59, 23], [58, 23]]",36,46706570,58N022E
8357,"[[56, 39], [57, 39], [57, 40], [56, 40]]",36,46704535,56N039E
8358,"[[10, -65], [11, -65], [11, -64], [10, -64]]",37,27823650,10N065W
8359,"[[8, -74], [9, -74], [9, -73], [8, -73]]",37,27821552,08N074W
8360,"[[38, -81], [39, -81], [39, -80], [38, -80]]",37,27864238,38N081W
8361,"[[30, -96], [31, -96], [31, -95], [30, -95]]",37,27840653,30N096W
8362,"[[40, -124], [41, -124], [41, -123], [40, -123]]",37,34488731,40N124W
8363,"[[40, -84], [41, -84], [41, -83], [40, -83]]",37,34487027,40N084W
8364,"[[40, -99], [41, -99], [41, -98], [40, -98]]",37,34487631,40N099W
8365,"[[9, 104], [10, 104], [10, 105], [9, 105]]",37,34543277,09N104E
8366,"[[9, 169], [10, 169], [10, 170], [9, 170]]",37,34544095,09N169E
8367,"[[3, 24], [4, 24], [4, 25], [3, 25]]",37,34537292,03N024E
8368,"[[18, -77], [19, -77], [19, -76], [18, -76]]",37,34534138,18N077W
8369,"[[17, -90], [18, -90], [18, -89], [17, -89]]",37,34534045,17N090W
8370,"[[10, -75], [11, -75], [11, -74], [10, -74]]",37,34533623,10N075W
8371,"[[71, -52], [72, -52], [72, -52], [71, -52]]",37,34530908,71N052-053W
8372,"[[70, -150], [71, -150], [71, -150], [70, -150]]",37,34530597,70N150-151W
8373,"[[64, -16], [65, -16], [65, -15], [64, -15]]",37,34524471,64N016W
8374,"[[61, -164], [62, -164], [62, -163], [61, -163]]",37,34519913,61N164W
8375,"[[59, -135], [60, -135], [60, -134], [59, -134]]",37,34514463,59N135W
8376,"[[59, -141], [60, -141], [60, -140], [59, -140]]",37,34514639,59N141W
8377,"[[36, 54], [37, 54], [37, 55], [36, 55]]",37,34604861,36N054E
8378,"[[36, 7], [37, 7], [37, 8], [36, 8]]",37,34603677,36N007E
8379,"[[25, 121], [26, 121], [26, 122], [25, 122]]",37,34579684,25N121E
8380,"[[25, 51], [26, 51], [26, 52], [25, 52]]",37,34577561,25N051E
8381,"[[24, 91], [25, 91], [25, 92], [24, 92]]",37,34575276,24N091E
8382,"[[23, 103], [24, 103], [24, 104], [23, 104]]",37,34573665,23N103E
8383,"[[21, 104], [22, 104], [22, 105], [21, 105]]",37,34568612,21N104E
8384,"[[18, 109], [19, 109], [19, 110], [18, 110]]",37,34562655,18N109E
8385,"[[40, 29], [41, 29], [41, 30], [40, 30]]",37,44186083,40N029E
8386,"[[55, 9], [56, 9], [56, 10], [55, 10]]",37,44260039,55N009E
8387,"[[44, 2], [45, 2], [45, 3], [44, 3]]",37,44197593,44N002E
8388,"[[44, 27], [45, 27], [45, 28], [44, 28]]",37,44201438,44N027E
8389,"[[41, 140], [42, 140], [42, 141], [41, 141]]",37,44190766,41N140E
8390,"[[-4, -80], [-3, -80], [-3, -79], [-4, -79]]",37,46714520,04S080W
8391,"[[-4, 24], [-3, 24], [-3, 25], [-4, 25]]",37,46729792,04S024E
8392,"[[-13, -75], [-12, -75], [-12, -74], [-13, -74]]",37,46717324,13S075W
8393,"[[21, -79], [22, -79], [22, -78], [21, -78]]",38,27830771,21N079W
8394,"[[18, -70], [19, -70], [19, -69], [18, -69]]",38,27828401,18N070W
8395,"[[10, -73], [11, -73], [11, -72], [10, -72]]",38,27823926,10N073W
8396,"[[33, -105], [34, -105], [34, -104], [33, -104]]",38,27817342,33N105W
8397,"[[33, -113], [34, -113], [34, -112], [33, -112]]",38,27817921,33N113W
8398,"[[37, -90], [38, -90], [38, -89], [37, -89]]",38,27861295,37N090W
8399,"[[35, -113], [36, -113], [36, -112], [35, -112]]",38,27856438,35N113W
8400,"[[28, -9], [29, -9], [29, -8], [28, -8]]",38,27836114,28N009W
8401,"[[24, -80], [25, -80], [25, -79], [24, -79]]",38,27833289,24N080W
8402,"[[23, -75], [24, -75], [24, -74], [23, -74]]",38,27832526,23N075W
8403,"[[40, -82], [41, -82], [41, -81], [40, -81]]",38,34486942,40N082W
8404,"[[39, -89], [40, -89], [40, -88], [39, -88]]",38,34483581,39N089W
8405,"[[57, -133], [58, -133], [58, -132], [57, -132]]",38,34512619,57N133W
8406,"[[53, 0], [54, 0], [54, 1], [53, 1]]",38,34508814,53N000W
8407,"[[51, -5], [52, -5], [52, -4], [51, -4]]",38,34507576,51N005W
8408,"[[48, -116], [49, -116], [49, -115], [48, -115]]",38,34504745,48N116W
8409,"[[44, -117], [45, -117], [45, -116], [44, -116]]",38,34497656,44N117W
8410,"[[44, -71], [45, -71], [45, -70], [44, -70]]",38,34496291,44N071W
8411,"[[41, -102], [42, -102], [42, -101], [41, -101]]",38,34490598,41N102W
8412,"[[41, -93], [42, -93], [42, -92], [41, -92]]",38,34490234,41N093W
8413,"[[66, -16], [67, -16], [67, -16], [66, -16]]",38,34527944,66N016-017W
8414,"[[64, -157], [65, -157], [65, -156], [64, -156]]",38,34526160,64N157W
8415,"[[64, -162], [65, -162], [65, -161], [64, -161]]",38,34526360,64N162W
8416,"[[60, -165], [61, -165], [61, -164], [60, -164]]",38,34517658,60N165W
8417,"[[32, 111], [33, 111], [33, 112], [32, 112]]",38,34594203,32N111E
8418,"[[30, 48], [31, 48], [31, 49], [30, 49]]",38,34588819,30N048E
8419,"[[26, 110], [27, 110], [27, 111], [26, 111]]",38,34581266,26N110E
8420,"[[25, 114], [26, 114], [26, 115], [25, 115]]",38,34579320,25N114E
8421,"[[25, 103], [26, 103], [26, 104], [25, 104]]",38,34578941,25N103E
8422,"[[24, 121], [25, 121], [25, 122], [24, 122]]",38,34576941,24N121E
8423,"[[24, 51], [25, 51], [25, 52], [24, 52]]",38,34574704,24N051E
8424,"[[23, 114], [24, 114], [24, 115], [23, 115]]",38,34574090,23N114E
8425,"[[12, 98], [13, 98], [13, 99], [12, 99]]",38,34549083,12N098E
8426,"[[2, 30], [3, 30], [3, 31], [2, 31]]",38,34536734,02N030E
8427,"[[0, 127], [1, 127], [1, 128], [0, 128]]",38,34534956,00N127E
8428,"[[69, -50], [70, -50], [70, -50], [69, -50]]",38,34529990,69N050-051W
8429,"[[36, 120], [37, 120], [37, 121], [36, 121]]",38,34605623,36N120E
8430,"[[34, 43], [35, 43], [35, 44], [34, 44]]",38,34597726,34N043E
8431,"[[33, 71], [34, 71], [34, 72], [33, 72]]",38,34595747,33N071E
8432,"[[49, 143], [50, 143], [50, 144], [49, 144]]",38,44231343,49N143E
8433,"[[45, 3], [46, 3], [46, 4], [45, 4]]",38,44202779,45N003E
8434,"[[-26, -70], [-25, -70], [-25, -69], [-26, -69]]",38,46721464,26S070W
8435,"[[68, 30], [69, 30], [69, 32], [68, 32]]",38,46712000,68N030-031E
8436,"[[65, 34], [66, 34], [66, 36], [65, 36]]",38,46710971,65N034-035E
8437,"[[37, -96], [38, -96], [38, -95], [37, -95]]",39,27861540,37N096W
8438,"[[32, -108], [33, -108], [33, -107], [32, -107]]",39,27847050,32N108W
8439,"[[25, -77], [26, -77], [26, -76], [25, -76]]",39,27833804,25N077W
8440,"[[21, -78], [22, -78], [22, -77], [21, -77]]",39,27830731,21N078W
8441,"[[8, -78], [9, -78], [9, -77], [8, -77]]",39,27821666,08N078W
8442,"[[34, 40], [35, 40], [35, 41], [34, 41]]",39,34597601,34N040E
8443,"[[25, 94], [26, 94], [26, 95], [25, 95]]",39,34578280,25N094E
8444,"[[53, -167], [54, -167], [54, -166], [53, -166]]",39,34509545,53N167W
8445,"[[47, -111], [48, -111], [48, -110], [47, -110]]",39,34502401,47N111W
8446,"[[22, 106], [23, 106], [23, 107], [22, 107]]",39,34571113,22N106E
8447,"[[17, 106], [18, 106], [18, 107], [17, 107]]",39,34560692,17N106E
8448,"[[3, 117], [4, 117], [4, 118], [3, 118]]",39,34537738,03N117E
8449,"[[65, -142], [66, -142], [66, -142], [65, -142]]",39,34527214,65N142-143W
8450,"[[65, -156], [66, -156], [66, -156], [65, -156]]",39,34527565,65N156-157W
8451,"[[65, -20], [66, -20], [66, -20], [65, -20]]",39,34526780,65N020-021W
8452,"[[64, -150], [65, -150], [65, -149], [64, -149]]",39,34525903,64N150W
8453,"[[59, -159], [60, -159], [60, -158], [59, -158]]",39,34515208,59N159W
8454,"[[43, -96], [44, -96], [44, -95], [43, -95]]",39,34494817,43N096W
8455,"[[38, -98], [39, -98], [39, -97], [38, -97]]",39,34480102,38N098W
8456,"[[37, 116], [38, 116], [38, 117], [37, 117]]",39,34608471,37N116E
8457,"[[36, 119], [37, 119], [37, 120], [36, 120]]",39,34605583,36N119E
8458,"[[43, 27], [44, 27], [44, 28], [43, 28]]",39,44196711,43N027E
8459,"[[39, 116], [40, 116], [40, 117], [39, 117]]",39,44182281,39N116E
8460,"[[56, 22], [57, 22], [57, 23], [56, 23]]",39,44262573,56N022E
8461,"[[55, 26], [56, 26], [56, 27], [55, 27]]",39,44260492,55N026E
8462,"[[46, 48], [47, 48], [47, 49], [46, 49]]",39,44212828,46N048E
8463,"[[43, 7], [44, 7], [44, 8], [43, 8]]",39,44194310,43N007E
8464,"[[42, 42], [43, 42], [43, 43], [42, 43]]",39,44193208,42N042E
8465,"[[-3, 144], [-2, 144], [-2, 145], [-3, 145]]",39,46729320,03S144E
8466,"[[-33, -70], [-32, -70], [-32, -69], [-33, -69]]",39,46722668,33S070W
8467,"[[-28, -70], [-27, -70], [-27, -69], [-28, -69]]",39,46721768,28S070W
8468,"[[-2, -80], [-1, -80], [-1, -79], [-2, -79]]",39,46713737,02S080W
8469,"[[57, 40], [58, 40], [58, 41], [57, 41]]",39,46706387,57N040E
8470,"[[26, -77], [27, -77], [27, -76], [26, -76]]",40,27834412,26N077W
8471,"[[19, -69], [20, -69], [20, -68], [19, -68]]",40,27829068,19N069W
8472,"[[7, -10], [8, -10], [8, -9], [7, -9]]",40,27820575,07N010W
8473,"[[29, -93], [30, -93], [30, -92], [29, -92]]",40,27838192,29N093W
8474,"[[21, -156], [22, -156], [22, -155], [21, -155]]",40,27831099,21N156W
8475,"[[33, -92], [34, -92], [34, -91], [33, -91]]",40,27816862,33N092W
8476,"[[37, -95], [38, -95], [38, -94], [37, -94]]",40,27861499,37N095W
8477,"[[37, -81], [38, -81], [38, -80], [37, -80]]",40,27860826,37N081W
8478,"[[32, -117], [33, -117], [33, -116], [32, -116]]",40,27847438,32N117W
8479,"[[32, -115], [33, -115], [33, -114], [32, -114]]",40,27847363,32N115W
8480,"[[32, -114], [33, -114], [33, -113], [32, -113]]",40,27847322,32N114W
8481,"[[28, 116], [29, 116], [29, 117], [28, 117]]",40,34585676,28N116E
8482,"[[26, 92], [27, 92], [27, 93], [26, 93]]",40,34580766,26N092E
8483,"[[24, 103], [25, 103], [25, 104], [24, 104]]",40,34576143,24N103E
8484,"[[23, 88], [24, 88], [24, 89], [23, 89]]",40,34572303,23N088E
8485,"[[23, 90], [24, 90], [24, 91], [23, 91]]",40,34572370,23N090E
8486,"[[21, 107], [22, 107], [22, 108], [21, 108]]",40,34568834,21N107E
8487,"[[18, 145], [19, 145], [19, 146], [18, 146]]",40,34563083,18N145E
8488,"[[13, 101], [14, 101], [14, 102], [13, 102]]",40,34551263,13N101E
8489,"[[10, 121], [11, 121], [11, 122], [10, 122]]",40,34545592,10N121E
8490,"[[7, 123], [8, 123], [8, 124], [7, 124]]",40,34540805,07N123E
8491,"[[64, -158], [65, -158], [65, -157], [64, -157]]",40,34526199,64N158W
8492,"[[62, -148], [63, -148], [63, -147], [62, -147]]",40,34520970,62N148W
8493,"[[58, -155], [59, -155], [59, -154], [58, -154]]",40,34513708,58N155W
8494,"[[55, -163], [56, -163], [56, -162], [55, -162]]",40,34511198,55N163W
8495,"[[55, -132], [56, -132], [56, -131], [55, -131]]",40,34510963,55N132W
8496,"[[48, -111], [49, -111], [49, -110], [48, -110]]",40,34504550,48N111W
8497,"[[43, -69], [44, -69], [44, -68], [43, -68]]",40,34493721,43N069W
8498,"[[42, -90], [43, -90], [43, -89], [42, -89]]",40,34492608,42N090W
8499,"[[41, -87], [42, -87], [42, -86], [41, -86]]",40,34489972,41N087W
8500,"[[38, -105], [39, -105], [39, -104], [38, -104]]",40,34480545,38N105W
8501,"[[37, 113], [38, 113], [38, 114], [37, 114]]",40,34608329,37N113E
8502,"[[34, 10], [35, 10], [35, 11], [34, 11]]",40,34597225,34N010E
8503,"[[31, 29], [32, 29], [32, 30], [31, 30]]",40,34591127,31N029E
8504,"[[30, 104], [31, 104], [31, 105], [30, 105]]",40,34589477,30N104E
8505,"[[30, 52], [31, 52], [31, 53], [30, 53]]",40,34588957,30N052E
8506,"[[42, 140], [43, 140], [43, 141], [42, 141]]",40,44193708,42N140E
8507,"[[50, 4], [51, 4], [51, 5], [50, 5]]",40,44231955,50N004E
8508,"[[55, 27], [56, 27], [56, 28], [55, 28]]",40,44260532,55N027E
8509,"[[54, 8], [55, 8], [55, 9], [54, 9]]",40,44256738,54N008E
8510,"[[53, 20], [54, 20], [54, 21], [53, 21]]",40,44253446,53N020E
8511,"[[46, 25], [47, 25], [47, 26], [46, 26]]",40,44211195,46N025E
8512,"[[-6, 149], [-5, 149], [-5, 150], [-6, 150]]",40,46733404,06S149E
8513,"[[-33, -71], [-32, -71], [-32, -70], [-33, -70]]",40,46722708,33S071W
8514,"[[-22, -69], [-21, -69], [-21, -68], [-22, -68]]",40,46720608,22S069W
8515,"[[56, 40], [57, 40], [57, 41], [56, 41]]",40,46704572,56N040E
8516,"[[33, -89], [34, -89], [34, -88], [33, -88]]",41,27816691,33N089W
8517,"[[15, -91], [16, -91], [16, -90], [15, -90]]",41,27826936,15N091W
8518,"[[27, -11], [28, -11], [28, -10], [27, -10]]",41,27835070,27N011W
8519,"[[34, -3], [35, -3], [35, -2], [34, -2]]",41,27818541,34N003W
8520,"[[35, -3], [36, -3], [36, -2], [35, -2]]",41,27852767,35N003W
8521,"[[31, -105], [32, -105], [32, -104], [31, -104]]",41,27843637,31N105W
8522,"[[32, -6], [33, -6], [33, -5], [32, -5]]",41,27844108,32N006W
8523,"[[30, -84], [31, -84], [31, -83], [30, -83]]",41,27839638,30N084W
8524,"[[39, -92], [40, -92], [40, -91], [39, -91]]",41,34483722,39N092W
8525,"[[12, 125], [13, 125], [13, 126], [12, 126]]",41,34550444,12N125E
8526,"[[64, -20], [65, -20], [65, -19], [64, -19]]",41,34524640,64N020W
8527,"[[25, 56], [26, 56], [26, 57], [25, 57]]",41,34577652,25N056E
8528,"[[14, 104], [15, 104], [15, 105], [14, 105]]",41,34553585,14N104E
8529,"[[58, -135], [59, -135], [59, -134], [58, -134]]",41,34513494,58N135W
8530,"[[7, 99], [8, 99], [8, 100], [7, 100]]",41,34540596,07N099E
8531,"[[31, 131], [32, 131], [32, 132], [31, 132]]",41,34592608,31N131E
8532,"[[39, -103], [40, -103], [40, -102], [39, -102]]",41,34484384,39N103W
8533,"[[1, 125], [2, 125], [2, 126], [1, 126]]",41,34535931,01N125E
8534,"[[6, 134], [7, 134], [7, 135], [6, 135]]",41,34539950,06N134E
8535,"[[62, -147], [63, -147], [63, -146], [62, -146]]",41,34520928,62N147W
8536,"[[47, -113], [48, -113], [48, -112], [47, -112]]",41,34502456,47N113W
8537,"[[35, 53], [36, 53], [36, 54], [35, 54]]",41,34601028,35N053E
8538,"[[35, 110], [36, 110], [36, 111], [35, 111]]",41,34601443,35N110E
8539,"[[34, 41], [35, 41], [35, 42], [34, 42]]",41,34597641,34N041E
8540,"[[54, 21], [55, 21], [55, 22], [54, 22]]",41,44257552,54N021E
8541,"[[52, 173], [53, 173], [53, 174], [52, 174]]",41,44252119,52N173E
8542,"[[49, 45], [50, 45], [50, 46], [49, 46]]",41,44231183,49N045E
